"animal_id","birthsite","year_birth","year_cap","age","weight.lb","weight.kg","antler.in","antler.cm","annual.by","annual.cy","by.rain.bin","cy.rain.bin","match"
"270-2016-0-654","wy",2016,2017,1,112,50.91,42.25,107.32,20.2,24.61,"intermediate","intermediate","1"
"270-2015-0-582","wy",2015,2017,2,153,69.55,99.25,252.1,29.1,24.61,"intermediate","intermediate","1"
"270-2014-0-452","wy",2014,2017,3,128,58.18,101.875,258.76,22.1,24.61,"intermediate","intermediate","1"
"270-2015-0-547","wy",2015,2017,2,134,60.91,87.375,221.93,29.1,24.61,"intermediate","intermediate","1"
"270-2016-0-655","wy",2016,2017,1,92,41.82,40.25,102.24,20.2,24.61,"intermediate","intermediate","1"
"270-2016-0-675","wy",2016,2017,1,95,43.18,30.625,77.79,20.2,24.61,"intermediate","intermediate","1"
"270-2013-0-267","wy",2013,2017,4,161,73.18,142.25,361.32,34.5,24.61,"wet","intermediate","2"
"270-2012-0-340","wy",2012,2018,6,176,80,144.125,366.08,15.8,29.1,"dry","wet","3"
"270-2015-0-552","wy",2015,2018,3,152,69.09,92.75,235.58,29.1,29.1,"intermediate","wet","3"
"270-2013-0-264","wy",2013,2018,5,158,71.82,106.25,269.88,34.5,29.1,"wet","wet","1"
"270-2013-0-263","wy",2013,2018,5,181,82.27,111,281.94,34.5,29.1,"wet","wet","1"
"270-2016-0-650","wy",2016,2018,2,146,66.36,90.875,230.82,20.2,29.1,"intermediate","wet","3"
"270-2013-0-267","wy",2013,2018,5,185,84.09,149.875,380.68,34.5,29.1,"wet","wet","1"
"270-2013-0-271","wy",2013,2018,5,164,74.55,129.5,328.93,34.5,29.1,"wet","wet","1"
"270-2015-0-547","wy",2015,2018,3,148,67.27,115.375,293.05,29.1,29.1,"intermediate","wet","3"
"270-2015-0-549","wy",2015,2018,3,145,65.91,83,210.82,29.1,29.1,"intermediate","wet","3"
"270-2013-0-269","wy",2013,2018,5,185,84.09,127.875,324.8,34.5,29.1,"wet","wet","1"
"270-2015-0-555","wy",2015,2018,3,169,76.82,105.375,267.65,29.1,29.1,"intermediate","wet","3"
"270-2014-0-450","wy",2014,2018,4,139,63.18,110.25,280.04,22.1,29.1,"intermediate","wet","3"
"270-2016-0-654","wy",2016,2018,2,150,68.18,87.75,222.88,20.2,29.1,"intermediate","wet","3"
"270-2014-0-447","wy",2014,2018,4,163,74.09,143.375,364.17,22.1,29.1,"intermediate","wet","3"
"270-2012-0-153","wy",2012,2018,6,179,81.36,153,388.62,15.8,29.1,"dry","wet","3"
"270-2016-0-673","wy",2016,2018,2,105,47.73,95.375,242.25,20.2,29.1,"intermediate","wet","3"
"270-2015-0-558","wy",2015,2018,3,156,70.91,127.875,324.8,29.1,29.1,"intermediate","wet","3"
"270-2013-0-260","wy",2013,2018,5,172,78.18,156,396.24,34.5,29.1,"wet","wet","1"
"270-2012-0-330","wy",2012,2018,6,208,94.55,195.75,497.2,15.8,29.1,"dry","wet","3"
"270-2017-0-748","wy",2017,2018,1,95,43.18,40.5,102.87,24.61,29.1,"intermediate","wet","3"
"270-2015-0-586","wy",2015,2018,3,144,65.45,128.75,327.02,29.1,29.1,"intermediate","wet","3"
"270-2014-0-446","wy",2014,2018,4,174,79.09,162.5,412.75,22.1,29.1,"intermediate","wet","3"
"270-2011-0-335","wy",2011,2018,7,198,90,132.625,336.87,14.1,29.1,"dry","wet","3"
"270-2016-0-677","wy",2016,2018,2,115,52.27,84,213.36,20.2,29.1,"intermediate","wet","3"
"270-2014-0-454","wy",2014,2018,4,166,75.45,154.25,391.8,22.1,29.1,"intermediate","wet","3"
"270-2015-0-551","wy",2015,2018,3,139,63.18,114.875,291.78,29.1,29.1,"intermediate","wet","3"
"270-2012-0-337","wy",2012,2018,6,173,78.64,167.75,426.08,15.8,29.1,"dry","wet","3"
"270-2012-0-333","wy",2012,2018,6,186,84.55,193.375,491.17,15.8,29.1,"dry","wet","3"
"270-2012-0-344","wy",2012,2018,6,200,90.91,198.625,504.51,15.8,29.1,"dry","wet","3"
"270-2014-0-455","wy",2014,2018,4,191,86.82,122.875,312.1,22.1,29.1,"intermediate","wet","3"
"270-2011-0-340","wy",2011,2018,7,190,86.36,188,477.52,14.1,29.1,"dry","wet","3"
"270-2014-0-443","wy",2014,2018,4,186,84.55,160.625,407.99,22.1,29.1,"intermediate","wet","3"
"270-2015-0-582","wy",2015,2018,3,169,76.82,131.125,333.06,29.1,29.1,"intermediate","wet","3"
"270-2016-0-653","wy",2016,2018,2,121,55,67.875,172.4,20.2,29.1,"intermediate","wet","3"
"270-2014-0-444","wy",2014,2018,4,151,68.64,138,350.52,22.1,29.1,"intermediate","wet","3"
"270-2015-0-553","wy",2015,2018,3,167,75.91,119.375,303.21,29.1,29.1,"intermediate","wet","3"
"270-2014-0-453","wy",2014,2018,4,157,71.36,106.75,271.14,22.1,29.1,"intermediate","wet","3"
"270-2014-0-449","wy",2014,2018,4,212,96.36,152.5,387.35,22.1,29.1,"intermediate","wet","3"
"270-2014-0-451","wy",2014,2018,4,178,80.91,117,297.18,22.1,29.1,"intermediate","wet","3"
"270-2015-0-589","wy",2015,2018,3,176,80,111.125,282.26,29.1,29.1,"intermediate","wet","3"
"270-2015-0-583","wy",2015,2018,3,160,72.73,132.375,336.23,29.1,29.1,"intermediate","wet","3"
"270-2017-0-744","wy",2017,2018,1,82,37.27,46.125,117.16,24.61,29.1,"intermediate","wet","3"
"270-2016-0-648","wy",2016,2018,2,153,69.55,96.625,245.43,20.2,29.1,"intermediate","wet","3"
"270-2017-0-747","wy",2017,2018,1,103,46.82,42.125,107,24.61,29.1,"intermediate","wet","3"
"270-2013-0-262","wy",2013,2018,5,170,77.27,223,566.42,34.5,29.1,"wet","wet","1"
"270-2012-0-341","wy",2012,2018,6,200,90.91,147,373.38,15.8,29.1,"dry","wet","3"
"270-2014-0-452","wy",2014,2018,4,159,72.27,117.125,297.5,22.1,29.1,"intermediate","wet","3"
"270-2016-0-651","wy",2016,2018,2,110,50,90.625,230.19,20.2,29.1,"intermediate","wet","3"
"270-2012-0-342","wy",2012,2018,6,177,80.45,185.125,470.22,15.8,29.1,"dry","wet","3"
"270-2015-0-557","wy",2015,2018,3,138,62.73,90.125,228.92,29.1,29.1,"intermediate","wet","3"
"270-2011-0-338","wy",2011,2018,7,211,95.91,212.375,539.43,14.1,29.1,"dry","wet","3"
"270-2017-0-749","wy",2017,2018,1,87,39.55,69.375,176.21,24.61,29.1,"intermediate","wet","3"
"270-2012-0-342","wy",2012,2019,7,191,86.82,181.125,460.06,15.8,12,"dry","dry","1"
"270-2012-0-340","wy",2012,2019,7,204,92.73,142,360.68,15.8,12,"dry","dry","1"
"270-2013-0-267","wy",2013,2019,6,200,90.91,163.5,415.29,34.5,12,"wet","dry","2"
"270-2012-0-333","wy",2012,2019,7,175,79.55,218.875,555.94,15.8,12,"dry","dry","1"
"270-2014-0-446","wy",2014,2019,5,209,95,190.5,483.87,22.1,12,"intermediate","dry","2"
"270-2017-0-748","wy",2017,2019,2,120,54.55,91.5,232.41,24.61,12,"intermediate","dry","2"
"270-2012-0-330","wy",2012,2019,7,190,86.36,191.5,486.41,15.8,12,"dry","dry","1"
"270-2014-0-450","wy",2014,2019,5,169,76.82,121.125,307.66,22.1,12,"intermediate","dry","2"
"270-2012-0-337","wy",2012,2019,7,195,88.64,176.75,448.94,15.8,12,"dry","dry","1"
"270-2014-0-447","wy",2014,2019,5,182,82.73,155.5,394.97,22.1,12,"intermediate","dry","2"
"270-2012-0-344","wy",2012,2019,7,209,95,205.375,521.65,15.8,12,"dry","dry","1"
"270-2015-0-547","wy",2015,2019,4,176,80,131.375,333.69,29.1,12,"intermediate","dry","2"
"270-2016-0-653","wy",2016,2019,3,143,65,44.5,113.03,20.2,12,"intermediate","dry","2"
"270-2018-0-863","wy",2018,2019,1,102,46.36,70.375,178.75,29.1,12,"intermediate","dry","2"
"270-2015-0-583","wy",2015,2019,4,177,80.45,148,375.92,29.1,12,"intermediate","dry","2"
"270-2013-0-266","wy",2013,2019,6,208,94.55,169.375,430.21,34.5,12,"wet","dry","2"
"270-2012-0-341","wy",2012,2019,7,203,92.27,146.625,372.43,15.8,12,"dry","dry","1"
"270-2016-0-677","wy",2016,2019,3,145,65.91,116.75,296.54,20.2,12,"intermediate","dry","2"
"270-2016-0-654","wy",2016,2019,3,186,84.55,111.625,283.53,20.2,12,"intermediate","dry","2"
"270-2015-0-549","wy",2015,2019,4,171,77.73,106.625,270.83,29.1,12,"intermediate","dry","2"
"270-2011-0-335","wy",2011,2019,8,200,90.91,136,345.44,14.1,12,"dry","dry","1"
"270-2014-0-444","wy",2014,2019,5,183,83.18,152.25,386.72,22.1,12,"intermediate","dry","2"
"270-2016-0-673","wy",2016,2019,3,136,61.82,127.25,323.22,20.2,12,"intermediate","dry","2"
"270-2017-0-747","wy",2017,2019,2,146,66.36,94.65,240.41,24.61,12,"intermediate","dry","2"
"270-2018-0-862","wy",2018,2019,1,102,46.36,55.875,141.92,29.1,12,"intermediate","dry","2"
"270-2014-0-454","wy",2014,2019,5,191,86.82,172,436.88,22.1,12,"intermediate","dry","2"
"270-2014-0-453","wy",2014,2019,5,184,83.64,100.875,256.22,22.1,12,"intermediate","dry","2"
"270-2017-0-749","wy",2017,2019,2,123,55.91,100.625,255.59,24.61,12,"intermediate","dry","2"
"270-2015-0-557","wy",2015,2019,4,165,75,107.125,272.1,29.1,12,"intermediate","dry","2"
"270-2016-0-655","wy",2016,2019,3,155,70.45,129.125,327.98,20.2,12,"intermediate","dry","2"
"270-2015-0-589","wy",2015,2019,4,195,88.64,124.875,317.18,29.1,12,"intermediate","dry","2"
"270-2011-0-338","wy",2011,2019,8,242,110,220.875,561.02,14.1,12,"dry","dry","1"
"270-2017-0-745","wy",2017,2019,2,144,65.45,58.25,147.96,24.61,12,"intermediate","dry","2"
"270-2018-0-864","wy",2018,2019,1,102,46.36,24.375,61.91,29.1,12,"intermediate","dry","2"
"270-2016-0-651","wy",2016,2019,3,134,60.91,121.5,308.61,20.2,12,"intermediate","dry","2"
"270-2015-0-553","wy",2015,2019,4,196,89.09,130.875,332.42,29.1,12,"intermediate","dry","2"
"270-2013-0-262","wy",2013,2019,6,193,87.73,219.75,558.16,34.5,12,"wet","dry","2"
"270-2014-0-452","wy",2014,2019,5,187,85,121.625,308.93,22.1,12,"intermediate","dry","2"
"270-2015-0-555","wy",2015,2019,4,195,88.64,129.875,329.88,29.1,12,"intermediate","dry","2"
"270-2013-0-263","wy",2013,2019,6,190,86.36,117.375,298.13,34.5,12,"wet","dry","2"
"270-2014-0-443","wy",2014,2019,5,207,94.09,168.625,428.31,22.1,12,"intermediate","dry","2"
"270-2013-0-271","wy",2013,2019,6,174,79.09,133.5,339.09,34.5,12,"wet","dry","2"
"270-2015-0-551","wy",2015,2019,4,171,77.73,129.5,328.93,29.1,12,"intermediate","dry","2"
"270-2015-0-582","wy",2015,2019,4,192,87.27,140.125,355.92,29.1,12,"intermediate","dry","2"
"270-2014-0-455","wy",2014,2019,5,204,92.73,126.5,321.31,22.1,12,"intermediate","dry","2"
"270-2013-0-269","wy",2013,2019,6,190,86.36,112.125,284.8,34.5,12,"wet","dry","2"
"270-2016-0-675","wy",2016,2019,3,157,71.36,118.875,301.94,20.2,12,"intermediate","dry","2"
"270-2013-0-260","wy",2013,2019,6,195,88.64,166.125,421.96,34.5,12,"wet","dry","2"
"270-2018-0-862","wy",2018,2020,2,126,57.27,97.125,246.7,29.1,23.1,"intermediate","intermediate","1"
"270-2014-0-455","wy",2014,2020,6,202,91.82,131.875,334.96,22.1,23.1,"intermediate","intermediate","1"
"270-2016-0-675","wy",2016,2020,4,181,82.27,137.375,348.93,20.2,23.1,"intermediate","intermediate","1"
"270-2018-0-863","wy",2018,2020,2,138,62.73,100.25,254.64,29.1,23.1,"intermediate","intermediate","1"
"270-2013-0-262","wy",2013,2020,7,174,79.09,237,601.98,34.5,23.1,"wet","intermediate","2"
"270-2016-0-654","wy",2016,2020,4,213,96.82,124,314.96,20.2,23.1,"intermediate","intermediate","1"
"270-2012-0-344","wy",2012,2020,8,200,90.91,206.875,525.46,15.8,23.1,"dry","intermediate","3"
"270-2015-0-589","wy",2015,2020,5,194,88.18,113.625,288.61,29.1,23.1,"intermediate","intermediate","1"
"270-2019-0-944","wy",2019,2020,1,101,45.91,25.625,65.09,12,23.1,"dry","intermediate","3"
"270-2014-0-444","wy",2014,2020,6,184,83.64,153,388.62,22.1,23.1,"intermediate","intermediate","1"
"270-2017-0-747","wy",2017,2020,3,154,70,84.125,213.68,24.61,23.1,"intermediate","intermediate","1"
"270-2011-0-341","wy",2011,2020,9,176,80,148.125,376.24,14.1,23.1,"dry","intermediate","3"
"270-2011-0-338","wy",2011,2020,9,206,93.64,221,561.34,14.1,23.1,"dry","intermediate","3"
"270-2015-0-552","wy",2015,2020,5,180,81.82,108.25,274.96,29.1,23.1,"intermediate","intermediate","1"
"270-2016-0-676","wy",2016,2020,4,177,80.45,126.25,320.68,20.2,23.1,"intermediate","intermediate","1"
"270-2012-0-337","wy",2012,2020,8,194,88.18,175.25,445.14,15.8,23.1,"dry","intermediate","3"
"270-2014-0-452","wy",2014,2020,6,170,77.27,128.625,326.71,22.1,23.1,"intermediate","intermediate","1"
"270-2016-0-650","wy",2016,2020,4,178,80.91,132,335.28,20.2,23.1,"intermediate","intermediate","1"
"270-2011-0-335","wy",2011,2020,9,219,99.55,134.625,341.95,14.1,23.1,"dry","intermediate","3"
"270-2014-0-454","wy",2014,2020,6,196,89.09,174.625,443.55,22.1,23.1,"intermediate","intermediate","1"
"270-2019-0-943","wy",2019,2020,1,100,45.45,25,63.5,12,23.1,"dry","intermediate","3"
"270-2014-0-453","wy",2014,2020,6,172,78.18,123.75,314.32,22.1,23.1,"intermediate","intermediate","1"
"270-2017-0-745","wy",2017,2020,3,168,76.36,80.875,205.42,24.61,23.1,"intermediate","intermediate","1"
"270-2015-0-553","wy",2015,2020,5,200,90.91,135.5,344.17,29.1,23.1,"intermediate","intermediate","1"
"270-2012-0-341","wy",2012,2020,8,196,89.09,145.125,368.62,15.8,23.1,"dry","intermediate","3"
"270-2015-0-551","wy",2015,2020,5,162,73.64,136.375,346.39,29.1,23.1,"intermediate","intermediate","1"
"270-2019-0-946","wy",2019,2020,1,109,49.55,16.5,41.91,12,23.1,"dry","intermediate","3"
"270-2015-0-549","wy",2015,2020,5,176,80,119.5,303.53,29.1,23.1,"intermediate","intermediate","1"
"270-2012-0-334","wy",2012,2020,8,NA,NA,163.625,415.61,15.8,23.1,"dry","intermediate","3"
"270-2012-0-330","wy",2012,2020,8,196,89.09,190.25,483.24,15.8,23.1,"dry","intermediate","3"
"270-2011-0-337","wy",2011,2020,9,205,93.18,137.25,348.62,14.1,23.1,"dry","intermediate","3"
"270-2015-0-586","wy",2015,2020,5,196,89.09,153.5,389.89,29.1,23.1,"intermediate","intermediate","1"
"270-2016-0-651","wy",2016,2020,4,153,69.55,135.75,344.8,20.2,23.1,"intermediate","intermediate","1"
"270-2015-0-558","wy",2015,2020,5,190,86.36,157.75,400.68,29.1,23.1,"intermediate","intermediate","1"
"270-2012-0-153","wy",2012,2020,8,171,77.73,160.125,406.72,15.8,23.1,"dry","intermediate","3"
"270-2016-0-677","wy",2016,2020,4,155,70.45,139.5,354.33,20.2,23.1,"intermediate","intermediate","1"
"270-2017-0-749","wy",2017,2020,3,143,65,121.5,308.61,24.61,23.1,"intermediate","intermediate","1"
"270-2014-0-443","wy",2014,2020,6,200,90.91,165.375,420.05,22.1,23.1,"intermediate","intermediate","1"
"270-2014-0-450","wy",2014,2020,6,168,76.36,123.25,313.06,22.1,23.1,"intermediate","intermediate","1"
"270-2013-0-269","wy",2013,2020,7,190,86.36,119.5,303.53,34.5,23.1,"wet","intermediate","2"
"270-2016-0-653","wy",2016,2020,4,153,69.55,95.5,242.57,20.2,23.1,"intermediate","intermediate","1"
"270-2017-0-748","wy",2017,2020,3,150,68.18,128.875,327.34,24.61,23.1,"intermediate","intermediate","1"
"270-2018-0-864","wy",2018,2020,2,128,58.18,90.375,229.55,29.1,23.1,"intermediate","intermediate","1"
"270-2014-0-446","wy",2014,2020,6,200,90.91,191,485.14,22.1,23.1,"intermediate","intermediate","1"
"270-2013-0-271","wy",2013,2020,7,157,71.36,40.125,101.92,34.5,23.1,"wet","intermediate","2"
"270-2015-0-555","wy",2015,2020,5,204,92.73,129.625,329.25,29.1,23.1,"intermediate","intermediate","1"
"270-2015-0-583","wy",2015,2020,5,181,82.27,156.375,397.19,29.1,23.1,"intermediate","intermediate","1"
"270-2014-0-451","wy",2014,2020,6,207,94.09,137.375,348.93,22.1,23.1,"intermediate","intermediate","1"
"270-2016-0-648","wy",2016,2020,4,206,93.64,137.375,348.93,20.2,23.1,"intermediate","intermediate","1"
"270-2012-0-342","wy",2012,2020,8,184,83.64,200.5,509.27,15.8,23.1,"dry","intermediate","3"
"270-2012-0-333","wy",2012,2020,8,NA,NA,208.625,529.91,15.8,23.1,"dry","intermediate","3"
"270-2016-0-673","wy",2016,2020,4,138,62.73,134.625,341.95,20.2,23.1,"intermediate","intermediate","1"
"270-2015-0-557","wy",2015,2020,5,180,81.82,113.875,289.24,29.1,23.1,"intermediate","intermediate","1"
"270-2013-0-263","wy",2013,2020,7,192,87.27,117.25,297.82,34.5,23.1,"wet","intermediate","2"
"270-2015-0-552","wy",2015,2021,6,197,89.55,115.75,294,29.1,19.4,"intermediate","dry","2"
"270-2016-0-648","wy",2016,2021,5,218,99.09,150.875,383.22,20.2,19.4,"intermediate","dry","2"
"270-2014-0-455","wy",2014,2021,7,207,94.09,133.375,338.77,22.1,19.4,"intermediate","dry","2"
"270-2019-0-944","wy",2019,2021,2,132,60,78.375,199.07,12,19.4,"dry","dry","1"
"270-2012-0-342","wy",2012,2021,9,188,85.45,184.5,468.63,15.8,19.4,"dry","dry","1"
"270-2015-0-553","wy",2015,2021,6,203,92.27,154.75,393.06,29.1,19.4,"intermediate","dry","2"
"270-2013-0-260","wy",2013,2021,8,202,91.82,162.375,412.43,34.5,19.4,"wet","dry","2"
"270-2016-0-676","wy",2016,2021,5,189,85.91,158.625,402.91,20.2,19.4,"intermediate","dry","2"
"270-2019-0-960","wy",2019,2021,2,132,60,94.75,240.66,12,19.4,"dry","dry","1"
"270-2016-0-677","wy",2016,2021,5,169,76.82,170.625,433.39,20.2,19.4,"intermediate","dry","2"
"270-2016-0-654","wy",2016,2021,5,221,100.45,134.75,342.26,20.2,19.4,"intermediate","dry","2"
"270-2015-0-589","wy",2015,2021,6,204,92.73,114.875,291.78,29.1,19.4,"intermediate","dry","2"
"270-2014-0-451","wy",2014,2021,7,207,94.09,128,325.12,22.1,19.4,"intermediate","dry","2"
"270-2012-0-341","wy",2012,2021,9,203,92.27,134.875,342.58,15.8,19.4,"dry","dry","1"
"270-2019-0-945","wy",2019,2021,2,124,56.36,109.375,277.81,12,19.4,"dry","dry","1"
"270-2016-0-650","wy",2016,2021,5,203,92.27,145.75,370.2,20.2,19.4,"intermediate","dry","2"
"270-2013-0-267","wy",2013,2021,8,183,83.18,168.125,427.04,34.5,19.4,"wet","dry","2"
"270-2012-0-344","wy",2012,2021,9,202,91.82,200.125,508.32,15.8,19.4,"dry","dry","1"
"270-2014-0-450","wy",2014,2021,7,175,79.55,126,320.04,22.1,19.4,"intermediate","dry","2"
"270-2016-0-653","wy",2016,2021,5,168,76.36,120.875,307.02,20.2,19.4,"intermediate","dry","2"
"270-2020-0-2095","wy",2020,2021,1,82,37.27,30.5,77.47,23.1,19.4,"intermediate","dry","2"
"270-2017-0-747","wy",2017,2021,4,174,79.09,133.75,339.72,24.61,19.4,"intermediate","dry","2"
"270-2015-0-586","wy",2015,2021,6,196,89.09,143.875,365.44,29.1,19.4,"intermediate","dry","2"
"270-2014-0-449","wy",2014,2021,7,208,94.55,162.875,413.7,22.1,19.4,"intermediate","dry","2"
"270-2015-0-557","wy",2015,2021,6,183,83.18,117.625,298.77,29.1,19.4,"intermediate","dry","2"
"270-2012-0-337","wy",2012,2021,9,192,87.27,167.875,426.4,15.8,19.4,"dry","dry","1"
"270-2014-0-453","wy",2014,2021,7,195,88.64,123.125,312.74,22.1,19.4,"intermediate","dry","2"
"270-2012-0-340","wy",2012,2021,9,188,85.45,136.25,346.08,15.8,19.4,"dry","dry","1"
"270-2011-0-336","wy",2011,2021,10,207,94.09,142.125,361,14.1,19.4,"dry","dry","1"
"270-2015-0-583","wy",2015,2021,6,193,87.73,161.5,410.21,29.1,19.4,"intermediate","dry","2"
"270-2019-0-943","wy",2019,2021,2,136,61.82,64,162.56,12,19.4,"dry","dry","1"
"270-2016-0-651","wy",2016,2021,5,160,72.73,146.5,372.11,20.2,19.4,"intermediate","dry","2"
"270-2018-0-862","wy",2018,2021,3,153,69.55,123.125,312.74,29.1,19.4,"intermediate","dry","2"
"270-2016-0-675","wy",2016,2021,5,197,89.55,139.125,353.38,20.2,19.4,"intermediate","dry","2"
"270-2015-0-582","wy",2015,2021,6,213,96.82,167.5,425.45,29.1,19.4,"intermediate","dry","2"
"270-2014-0-444","wy",2014,2021,7,198,90,172.25,437.52,22.1,19.4,"intermediate","dry","2"
"270-2017-0-748","wy",2017,2021,4,147,66.82,141,358.14,24.61,19.4,"intermediate","dry","2"
"270-2012-0-153","wy",2012,2021,9,187,85,163,414.02,15.8,19.4,"dry","dry","1"
"270-2017-0-745","wy",2017,2021,4,195,88.64,89.625,227.65,24.61,19.4,"intermediate","dry","2"
"270-2014-0-452","wy",2014,2021,7,190,86.36,127.75,324.48,22.1,19.4,"intermediate","dry","2"
"270-2018-0-864","wy",2018,2021,3,159,72.27,124.125,315.28,29.1,19.4,"intermediate","dry","2"
"270-2017-0-749","wy",2017,2021,4,167,75.91,141.625,359.73,24.61,19.4,"intermediate","dry","2"
"270-2016-0-648","wy",2016,2022,6.5,179,81.36,165.25,419.74,20.2,21.7,"intermediate","intermediate","1"
"270-2017-0-747","wy",2017,2022,5.5,177,80.45,154.5,392.43,24.61,21.7,"intermediate","intermediate","1"
"270-2014-0-444","wy",2014,2022,8.5,205,93.18,169.5,430.53,22.1,21.7,"intermediate","intermediate","1"
"270-2015-0-553","wy",2015,2022,7.5,197,89.55,145.875,370.52,29.1,21.7,"intermediate","intermediate","1"
"270-2016-0-654","wy",2016,2022,6.5,205,93.18,146.5,372.11,20.2,21.7,"intermediate","intermediate","1"
"270-2016-0-653","wy",2016,2022,6.5,173,78.64,124.75,316.86,20.2,21.7,"intermediate","intermediate","1"
"270-2014-0-452","wy",2014,2022,8.5,209,95,127.375,323.53,22.1,21.7,"intermediate","intermediate","1"
"270-2015-0-586","wy",2015,2022,7.5,193,87.73,168.125,427.04,29.1,21.7,"intermediate","intermediate","1"
"270-2016-0-650","wy",2016,2022,6.5,186,84.55,152.625,387.67,20.2,21.7,"intermediate","intermediate","1"
"270-2016-0-676","wy",2016,2022,6.5,196,89.09,157.625,400.37,20.2,21.7,"intermediate","intermediate","1"
"270-2012-0-342","wy",2012,2022,10.5,183,83.18,189.75,481.97,15.8,21.7,"dry","intermediate","3"
"270-2017-0-745","wy",2017,2022,5.5,187,85,102.25,259.72,24.61,21.7,"intermediate","intermediate","1"
"270-2015-0-552","wy",2015,2022,7.5,194,88.18,104.25,264.8,29.1,21.7,"intermediate","intermediate","1"
"270-2014-0-455","wy",2014,2022,8.5,207,94.09,120.875,307.02,22.1,21.7,"intermediate","intermediate","1"
"270-2014-0-450","wy",2014,2022,8.5,167,75.91,127.125,322.9,22.1,21.7,"intermediate","intermediate","1"
"270-2012-0-340","wy",2012,2022,10.5,188,85.45,NA,NA,15.8,21.7,"dry","intermediate","3"
"270-2013-0-260","wy",2013,2022,9.5,183,83.18,161,408.94,34.5,21.7,"wet","intermediate","2"
"270-2017-0-749","wy",2017,2022,5.5,158,71.82,149,378.46,24.61,21.7,"intermediate","intermediate","1"
"270-2011-0-336","wy",2011,2022,11.5,183,83.18,153.75,390.52,14.1,21.7,"dry","intermediate","3"
"270-2012-0-344","wy",2012,2022,10.5,202,91.82,207.125,526.1,15.8,21.7,"dry","intermediate","3"
"270-2016-0-677","wy",2016,2022,6.5,165,75,169.875,431.48,20.2,21.7,"intermediate","intermediate","1"
"270-2018-0-862","wy",2018,2022,4.5,160,72.73,137.375,348.93,29.1,21.7,"intermediate","intermediate","1"
"270-2017-0-748","wy",2017,2022,5.5,176,80,150.125,381.32,24.61,21.7,"intermediate","intermediate","1"
"270-2014-0-451","wy",2014,2022,8.5,206,93.64,141,358.14,22.1,21.7,"intermediate","intermediate","1"
"270-2018-0-864","wy",2018,2022,4.5,180,81.82,157.75,400.68,29.1,21.7,"intermediate","intermediate","1"
"270-2015-0-549","wy",2015,2022,7.5,168,76.36,132.25,335.92,29.1,21.7,"intermediate","intermediate","1"
"270-2012-0-341","wy",2012,2022,10.5,187,85,117.375,298.13,15.8,21.7,"dry","intermediate","3"
"270-2015-0-551","wy",2015,2022,7.5,162,73.64,156.75,398.14,29.1,21.7,"intermediate","intermediate","1"
"270-2015-0-557","wy",2015,2022,7.5,185,84.09,109.625,278.45,29.1,21.7,"intermediate","intermediate","1"
